iteracion,segundos,preparacion,indices,busqueda,comunicacion,consolidacion
139,4.652688378,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
140,4.647553187,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
141,4.647603486,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
142,4.650299130,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
143,4.647212970,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
144,4.646393791,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
145,4.649926965,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
146,4.649608949,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
147,4.649873377,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
148,4.649402493,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
149,4.661164974,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
150,4.645899546,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
151,4.646761868,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
152,4.649401160,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
153,4.646911607,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
154,4.647186353,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
155,4.646992972,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
156,4.652577354,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
157,4.646642022,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
158,4.648227519,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
159,4.647804449,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
160,4.647290424,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
161,4.648539257,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
162,4.650205246,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
163,4.649795598,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
164,4.656221936,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
165,4.648807810,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
166,4.650297309,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
167,4.652085023,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
168,4.648318670,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
169,4.649189165,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
170,4.647089971,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
171,4.653707002,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
172,4.649374791,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
173,4.648224223,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
174,4.647897730,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
175,4.647272940,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
176,4.650481612,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
177,4.649237291,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
178,4.650707488,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
179,4.647569889,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
180,4.650463087,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
181,4.648025944,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
182,4.648281925,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
183,4.649885651,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
184,4.648529874,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
185,4.648960816,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
186,4.648371796,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
187,4.648330940,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
188,4.649272926,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
189,4.648834660,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
190,4.654766789,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
191,4.648445707,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
